,author,content,description,medium,publishedAt,source_id,source_name,title,url,urlToImage,polarity,length,article_similarity,source_similarity,cosine_similarity,subject_matter,cluster
102,ABC News,News & Politics,"Christine Blasey Ford, who has accused Judge Brett Kavanaugh of sexual assault, says through her attorney that the hearing should be pushed back to Thursday.",video,2018-09-22 14:27:54,ABCNews,ABC News,Ford could testify in Kavanaugh hearing next week,https://www.youtube.com/watch?v=fY_7qcJDrkY,http://i.ytimg.com/vi/fY_7qcJDrkY/default.jpg,0.6804879152930033,5,0.7305438948941828,0.9439832873379789,0.6013912709218112,6,1
103,ABC News,News & Politics,"Christine Blasey Ford, who has accused Judge Brett Kavanaugh of sexual assault, says through her attorney that the hearing should be pushed back to Thursday.",video,2018-09-22 14:27:54,ABCNews,ABC News,Ford could testify in Kavanaugh hearing next week,https://www.youtube.com/watch?v=fY_7qcJDrkY,http://i.ytimg.com/vi/fY_7qcJDrkY/default.jpg,0.674786584867245,14,0.03587046534503768,0.04319393074788125,0.6237210441020048,4,1
104,Fox News,News & Politics,"The Senate Judiciary Committee is awaiting a response from Christine Blasey Ford about whether she will come to Capitol Hill next Wednesday; chief congressional correspondent Mike Emanuel reports.

FOX News Channel (FNC) is a 24-hour all-encompassing news service dedicated to delivering breaking news as well as political and business news. The number one network in cable, FNC has been the most watched television news channel for more than 16 years and according to a Suffolk University/USA Today poll, is the most trusted television news source in the country. Owned by 21st Century Fox, FNC is available in more than 90 million homes and dominates the cable news landscape, routinely notching the top ten programs in the genre.
 
Subscribe to Fox News!  https://bit.ly/2vBUvAS
Watch more Fox News Video: http://video.foxnews.com
Watch Fox News Channel Live: http://www.foxnewsgo.com/
 
Watch full episodes of your favorite shows
The Five: http://video.foxnews.com/playlist/longform-the-five/
Special Report with Bret Baier: http://video.foxnews.com/playlist/longform-special-report/
The Story with Martha Maccallum: http://video.foxnews.com/playlist/longform-the-story-with-martha-maccallum/
Tucker Carlson Tonight http://video.foxnews.com/playlist/longform-tucker-carlson-tonight/
Hannity http://video.foxnews.com/playlist/longform-hannity/
The Ingraham Angle: http://video.foxnews.com/playlist/longform-the-ingraham-angle/
Fox News @ Night: http://video.foxnews.com/playlist/longform-fox-news-night/
 
Follow Fox News on Facebook: https://www.facebook.com/FoxNews/
Follow Fox News on Twitter: https://twitter.com/FoxNews/
Follow Fox News on Instagram: https://www.instagram.com/foxnews/",video,2018-09-21 22:43:49,FoxNewsChannel,Fox News,Grassley extends deadline for Kavanaugh accuser,https://www.youtube.com/watch?v=G1v93G8v_n4,http://i.ytimg.com/vi/G1v93G8v_n4/default.jpg,0.7944716725459897,7,0.1013386518105468,0.9216499448388372,0.7300292300926282,7,1
105,Fox News,News & Politics,"The Senate Judiciary Committee is awaiting a response from Christine Blasey Ford about whether she will come to Capitol Hill next Wednesday; chief congressional correspondent Mike Emanuel reports.

FOX News Channel (FNC) is a 24-hour all-encompassing news service dedicated to delivering breaking news as well as political and business news. The number one network in cable, FNC has been the most watched television news channel for more than 16 years and according to a Suffolk University/USA Today poll, is the most trusted television news source in the country. Owned by 21st Century Fox, FNC is available in more than 90 million homes and dominates the cable news landscape, routinely notching the top ten programs in the genre.
 
Subscribe to Fox News!  https://bit.ly/2vBUvAS
Watch more Fox News Video: http://video.foxnews.com
Watch Fox News Channel Live: http://www.foxnewsgo.com/
 
Watch full episodes of your favorite shows
The Five: http://video.foxnews.com/playlist/longform-the-five/
Special Report with Bret Baier: http://video.foxnews.com/playlist/longform-special-report/
The Story with Martha Maccallum: http://video.foxnews.com/playlist/longform-the-story-with-martha-maccallum/
Tucker Carlson Tonight http://video.foxnews.com/playlist/longform-tucker-carlson-tonight/
Hannity http://video.foxnews.com/playlist/longform-hannity/
The Ingraham Angle: http://video.foxnews.com/playlist/longform-the-ingraham-angle/
Fox News @ Night: http://video.foxnews.com/playlist/longform-fox-news-night/
 
Follow Fox News on Facebook: https://www.facebook.com/FoxNews/
Follow Fox News on Twitter: https://twitter.com/FoxNews/
Follow Fox News on Instagram: https://www.instagram.com/foxnews/",video,2018-09-21 22:43:49,FoxNewsChannel,Fox News,Grassley extends deadline for Kavanaugh accuser,https://www.youtube.com/watch?v=G1v93G8v_n4,http://i.ytimg.com/vi/G1v93G8v_n4/default.jpg,0.5434898331352785,6,0.6745622725058834,0.695487852849431,0.6483817465960034,8,1
106,MSNBC,News & Politics,"In her first televised interview ever, Dr. Christine Blasey Ford’s sister-in-law, Sandra Ford Mendler, talks to NBC News’ Kristen Welker about Ford’s allegations of sexual assault against Supreme Court nominee Brett Kavanaugh. Mendler says there is “no doubt” her sister-in-law is telling the truth and that she is “proud” of Ford’s courtage facing the situation, which she described as “private and difficult.”
» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbc

About: MSNBC is the premier destination for in-depth analysis of daily headlines, insightful political commentary and informed perspectives. Reaching more than 95 million households worldwide, MSNBC offers a full schedule of live news coverage, political opinions and award-winning documentary programming -- 24 hours a day, 7 days a week.

Connect with MSNBC Online
Visit msnbc.com: http://on.msnbc.com/Readmsnbc
Subscribe to MSNBC Newsletter: MSNBC.com/NewslettersYouTube
Find MSNBC on Facebook: http://on.msnbc.com/Likemsnbc
Follow MSNBC on Twitter: http://on.msnbc.com/Followmsnbc
Follow MSNBC on Instagram: http://on.msnbc.com/Instamsnbc

Brett Kavanaugh Accuser's Sister-In-law: 'No Doubt She’s Telling The Truth' | MSNBC",video,2018-09-21 19:02:54,msnbcleanforward,MSNBC,Brett Kavanaugh Accuser's Sister-In-law: 'No Doubt She’s Telling The Truth' | MSNBC,https://www.youtube.com/watch?v=j1eeDYQzzdA,http://i.ytimg.com/vi/j1eeDYQzzdA/default.jpg,0.49213753495886425,4,0.6458457633259707,0.21228887126377594,0.9463862373902011,3,1
107,MSNBC,News & Politics,"In her first televised interview ever, Dr. Christine Blasey Ford’s sister-in-law, Sandra Ford Mendler, talks to NBC News’ Kristen Welker about Ford’s allegations of sexual assault against Supreme Court nominee Brett Kavanaugh. Mendler says there is “no doubt” her sister-in-law is telling the truth and that she is “proud” of Ford’s courtage facing the situation, which she described as “private and difficult.”
» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbc

About: MSNBC is the premier destination for in-depth analysis of daily headlines, insightful political commentary and informed perspectives. Reaching more than 95 million households worldwide, MSNBC offers a full schedule of live news coverage, political opinions and award-winning documentary programming -- 24 hours a day, 7 days a week.

Connect with MSNBC Online
Visit msnbc.com: http://on.msnbc.com/Readmsnbc
Subscribe to MSNBC Newsletter: MSNBC.com/NewslettersYouTube
Find MSNBC on Facebook: http://on.msnbc.com/Likemsnbc
Follow MSNBC on Twitter: http://on.msnbc.com/Followmsnbc
Follow MSNBC on Instagram: http://on.msnbc.com/Instamsnbc

Brett Kavanaugh Accuser's Sister-In-law: 'No Doubt She’s Telling The Truth' | MSNBC",video,2018-09-21 19:02:54,msnbcleanforward,MSNBC,Brett Kavanaugh Accuser's Sister-In-law: 'No Doubt She’s Telling The Truth' | MSNBC,https://www.youtube.com/watch?v=j1eeDYQzzdA,http://i.ytimg.com/vi/j1eeDYQzzdA/default.jpg,0.868934425514018,2,0.263010256643023,0.41214224229201635,0.622839825766486,6,3
108,CNN,News & Politics,"President Donald Trump deviated from his previously measured comments about the woman who has accused his Supreme Court pick Brett Kavanaugh of sexual assault, claiming in a series of tweets that if the attack she alleges ""was as bad as she says, charges would have been immediately filed with local Law Enforcement Authorities"".",video,2018-09-21 19:24:38,CNN,CNN,Trump unleashes on Kavanaugh accuser,https://www.youtube.com/watch?v=DBC5Qkv0UBI,http://i.ytimg.com/vi/DBC5Qkv0UBI/default.jpg,0.8660490448725763,2,0.2434018040387298,0.5517197067868728,0.288657054463489,4,1
109,CNN,News & Politics,"President Donald Trump deviated from his previously measured comments about the woman who has accused his Supreme Court pick Brett Kavanaugh of sexual assault, claiming in a series of tweets that if the attack she alleges ""was as bad as she says, charges would have been immediately filed with local Law Enforcement Authorities"".",video,2018-09-21 19:24:38,CNN,CNN,Trump unleashes on Kavanaugh accuser,https://www.youtube.com/watch?v=DBC5Qkv0UBI,http://i.ytimg.com/vi/DBC5Qkv0UBI/default.jpg,0.586537406025415,3,0.3421375431800895,0.24794341288806032,0.9063111681374979,8,3
110,Fox News,News & Politics,"Senate Democrats with eyes on retaking control of Congress promise to continue investigating Brett Kavanaugh even if he is confirmed to the Supreme Court; reaction and analysis on 'The Five'.

FOX News Channel (FNC) is a 24-hour all-encompassing news service dedicated to delivering breaking news as well as political and business news. The number one network in cable, FNC has been the most watched television news channel for more than 16 years and according to a Suffolk University/USA Today poll, is the most trusted television news source in the country. Owned by 21st Century Fox, FNC is available in more than 90 million homes and dominates the cable news landscape, routinely notching the top ten programs in the genre.
 
Subscribe to Fox News!  https://bit.ly/2vBUvAS
Watch more Fox News Video: http://video.foxnews.com
Watch Fox News Channel Live: http://www.foxnewsgo.com/
 
Watch full episodes of your favorite shows
The Five: http://video.foxnews.com/playlist/longform-the-five/
Special Report with Bret Baier: http://video.foxnews.com/playlist/longform-special-report/
The Story with Martha Maccallum: http://video.foxnews.com/playlist/longform-the-story-with-martha-maccallum/
Tucker Carlson Tonight http://video.foxnews.com/playlist/longform-tucker-carlson-tonight/
Hannity http://video.foxnews.com/playlist/longform-hannity/
The Ingraham Angle: http://video.foxnews.com/playlist/longform-the-ingraham-angle/
Fox News @ Night: http://video.foxnews.com/playlist/longform-fox-news-night/
 
Follow Fox News on Facebook: https://www.facebook.com/FoxNews/
Follow Fox News on Twitter: https://twitter.com/FoxNews/
Follow Fox News on Instagram: https://www.instagram.com/foxnews/",video,2018-09-21 21:51:07,FoxNewsChannel,Fox News,Democrats threaten to investigate Kavanaugh after midterms,https://www.youtube.com/watch?v=yOcoV0Tz47Q,http://i.ytimg.com/vi/yOcoV0Tz47Q/default.jpg,0.6372910141134445,10,0.33266155017219556,0.8440422453431254,0.29247238090719163,1,3
111,Fox News,News & Politics,"Senate Democrats with eyes on retaking control of Congress promise to continue investigating Brett Kavanaugh even if he is confirmed to the Supreme Court; reaction and analysis on 'The Five'.

FOX News Channel (FNC) is a 24-hour all-encompassing news service dedicated to delivering breaking news as well as political and business news. The number one network in cable, FNC has been the most watched television news channel for more than 16 years and according to a Suffolk University/USA Today poll, is the most trusted television news source in the country. Owned by 21st Century Fox, FNC is available in more than 90 million homes and dominates the cable news landscape, routinely notching the top ten programs in the genre.
 
Subscribe to Fox News!  https://bit.ly/2vBUvAS
Watch more Fox News Video: http://video.foxnews.com
Watch Fox News Channel Live: http://www.foxnewsgo.com/
 
Watch full episodes of your favorite shows
The Five: http://video.foxnews.com/playlist/longform-the-five/
Special Report with Bret Baier: http://video.foxnews.com/playlist/longform-special-report/
The Story with Martha Maccallum: http://video.foxnews.com/playlist/longform-the-story-with-martha-maccallum/
Tucker Carlson Tonight http://video.foxnews.com/playlist/longform-tucker-carlson-tonight/
Hannity http://video.foxnews.com/playlist/longform-hannity/
The Ingraham Angle: http://video.foxnews.com/playlist/longform-the-ingraham-angle/
Fox News @ Night: http://video.foxnews.com/playlist/longform-fox-news-night/
 
Follow Fox News on Facebook: https://www.facebook.com/FoxNews/
Follow Fox News on Twitter: https://twitter.com/FoxNews/
Follow Fox News on Instagram: https://www.instagram.com/foxnews/",video,2018-09-21 21:51:07,FoxNewsChannel,Fox News,Democrats threaten to investigate Kavanaugh after midterms,https://www.youtube.com/watch?v=yOcoV0Tz47Q,http://i.ytimg.com/vi/yOcoV0Tz47Q/default.jpg,0.7196035482049783,17,0.07736162605051378,0.22821520318345,0.06609285781552343,9,1
112,MSNBC,News & Politics,"More Americans oppose the nomination of Brett Kavanaugh to the Supreme Court than support it, according to new NBC News/WSJ numbers. The Morning Joe panel digs into the numbers.
» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbc

About: MSNBC is the premier destination for in-depth analysis of daily headlines, insightful political commentary and informed perspectives. Reaching more than 95 million households worldwide, MSNBC offers a full schedule of live news coverage, political opinions and award-winning documentary programming -- 24 hours a day, 7 days a week.

Connect with MSNBC Online
Visit msnbc.com: http://on.msnbc.com/Readmsnbc
Subscribe to MSNBC Newsletter: MSNBC.com/NewslettersYouTube
Find MSNBC on Facebook: http://on.msnbc.com/Likemsnbc
Follow MSNBC on Twitter: http://on.msnbc.com/Followmsnbc
Follow MSNBC on Instagram: http://on.msnbc.com/Instamsnbc

Number Opposing Brett Kavanaugh Confirmation Rises | Morning Joe | MSNBC",video,2018-09-21 13:47:19,msnbcleanforward,MSNBC,Number Opposing Brett Kavanaugh Confirmation Rises | Morning Joe | MSNBC,https://www.youtube.com/watch?v=peBEw1AAuqU,http://i.ytimg.com/vi/peBEw1AAuqU/default.jpg,0.8691755527428479,10,0.8144875500674293,0.07431246656434698,0.2917180469224677,9,2
113,MSNBC,News & Politics,"More Americans oppose the nomination of Brett Kavanaugh to the Supreme Court than support it, according to new NBC News/WSJ numbers. The Morning Joe panel digs into the numbers.
» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbc

About: MSNBC is the premier destination for in-depth analysis of daily headlines, insightful political commentary and informed perspectives. Reaching more than 95 million households worldwide, MSNBC offers a full schedule of live news coverage, political opinions and award-winning documentary programming -- 24 hours a day, 7 days a week.

Connect with MSNBC Online
Visit msnbc.com: http://on.msnbc.com/Readmsnbc
Subscribe to MSNBC Newsletter: MSNBC.com/NewslettersYouTube
Find MSNBC on Facebook: http://on.msnbc.com/Likemsnbc
Follow MSNBC on Twitter: http://on.msnbc.com/Followmsnbc
Follow MSNBC on Instagram: http://on.msnbc.com/Instamsnbc

Number Opposing Brett Kavanaugh Confirmation Rises | Morning Joe | MSNBC",video,2018-09-21 13:47:19,msnbcleanforward,MSNBC,Number Opposing Brett Kavanaugh Confirmation Rises | Morning Joe | MSNBC,https://www.youtube.com/watch?v=peBEw1AAuqU,http://i.ytimg.com/vi/peBEw1AAuqU/default.jpg,0.09384848632632692,9,0.5557732281574316,0.7917998849163554,0.4594210146101745,8,1
114,Fox News,News & Politics,"Fox News correspondent-at-large says Kavanaugh's accuser is Democrats' 'last hope' to derail the Supreme Court nominee's confirmation.

FOX News Channel (FNC) is a 24-hour all-encompassing news service dedicated to delivering breaking news as well as political and business news. The number one network in cable, FNC has been the most watched television news channel for more than 16 years and according to a Suffolk University/USA Today poll, is the most trusted television news source in the country. Owned by 21st Century Fox, FNC is available in more than 90 million homes and dominates the cable news landscape, routinely notching the top ten programs in the genre.
 
Subscribe to Fox News!  https://bit.ly/2vBUvAS
Watch more Fox News Video: http://video.foxnews.com
Watch Fox News Channel Live: http://www.foxnewsgo.com/
 
Watch full episodes of your favorite shows
The Five: http://video.foxnews.com/playlist/longform-the-five/
Special Report with Bret Baier: http://video.foxnews.com/playlist/longform-special-report/
The Story with Martha Maccallum: http://video.foxnews.com/playlist/longform-the-story-with-martha-maccallum/
Tucker Carlson Tonight http://video.foxnews.com/playlist/longform-tucker-carlson-tonight/
Hannity http://video.foxnews.com/playlist/longform-hannity/
The Ingraham Angle: http://video.foxnews.com/playlist/longform-the-ingraham-angle/
Fox News @ Night: http://video.foxnews.com/playlist/longform-fox-news-night/
 
Follow Fox News on Facebook: https://www.facebook.com/FoxNews/
Follow Fox News on Twitter: https://twitter.com/FoxNews/
Follow Fox News on Instagram: https://www.instagram.com/foxnews/",video,2018-09-21 12:37:03,FoxNewsChannel,Fox News,Rivera on Kavanaugh showdown: This is all about abortion,https://www.youtube.com/watch?v=djYQ0aE-du4,http://i.ytimg.com/vi/djYQ0aE-du4/default.jpg,0.7543595479342895,7,0.2597423116797446,0.13516338767314062,0.49154826387386363,8,1
115,Fox News,News & Politics,"Fox News correspondent-at-large says Kavanaugh's accuser is Democrats' 'last hope' to derail the Supreme Court nominee's confirmation.

FOX News Channel (FNC) is a 24-hour all-encompassing news service dedicated to delivering breaking news as well as political and business news. The number one network in cable, FNC has been the most watched television news channel for more than 16 years and according to a Suffolk University/USA Today poll, is the most trusted television news source in the country. Owned by 21st Century Fox, FNC is available in more than 90 million homes and dominates the cable news landscape, routinely notching the top ten programs in the genre.
 
Subscribe to Fox News!  https://bit.ly/2vBUvAS
Watch more Fox News Video: http://video.foxnews.com
Watch Fox News Channel Live: http://www.foxnewsgo.com/
 
Watch full episodes of your favorite shows
The Five: http://video.foxnews.com/playlist/longform-the-five/
Special Report with Bret Baier: http://video.foxnews.com/playlist/longform-special-report/
The Story with Martha Maccallum: http://video.foxnews.com/playlist/longform-the-story-with-martha-maccallum/
Tucker Carlson Tonight http://video.foxnews.com/playlist/longform-tucker-carlson-tonight/
Hannity http://video.foxnews.com/playlist/longform-hannity/
The Ingraham Angle: http://video.foxnews.com/playlist/longform-the-ingraham-angle/
Fox News @ Night: http://video.foxnews.com/playlist/longform-fox-news-night/
 
Follow Fox News on Facebook: https://www.facebook.com/FoxNews/
Follow Fox News on Twitter: https://twitter.com/FoxNews/
Follow Fox News on Instagram: https://www.instagram.com/foxnews/",video,2018-09-21 12:37:03,FoxNewsChannel,Fox News,Rivera on Kavanaugh showdown: This is all about abortion,https://www.youtube.com/watch?v=djYQ0aE-du4,http://i.ytimg.com/vi/djYQ0aE-du4/default.jpg,0.9831794011855395,16,0.09602510751034077,0.7434540879544033,0.9040196687608621,3,3
116,Fox News,News & Politics,"Republican chairman of the House Oversight Committee says he hopes both Judge Kavanaugh and his accuser Christine Blasey Ford face 'good, fair but firm' questions from Senate Judicial Committee.

FOX News Channel (FNC) is a 24-hour all-encompassing news service dedicated to delivering breaking news as well as political and business news. The number one network in cable, FNC has been the most watched television news channel for more than 16 years and according to a Suffolk University/USA Today poll, is the most trusted television news source in the country. Owned by 21st Century Fox, FNC is available in more than 90 million homes and dominates the cable news landscape, routinely notching the top ten programs in the genre.
 
Subscribe to Fox News!  https://bit.ly/2vBUvAS
Watch more Fox News Video: http://video.foxnews.com
Watch Fox News Channel Live: http://www.foxnewsgo.com/
 
Watch full episodes of your favorite shows
The Five: http://video.foxnews.com/playlist/longform-the-five/
Special Report with Bret Baier: http://video.foxnews.com/playlist/longform-special-report/
The Story with Martha Maccallum: http://video.foxnews.com/playlist/longform-the-story-with-martha-maccallum/
Tucker Carlson Tonight http://video.foxnews.com/playlist/longform-tucker-carlson-tonight/
Hannity http://video.foxnews.com/playlist/longform-hannity/
The Ingraham Angle: http://video.foxnews.com/playlist/longform-the-ingraham-angle/
Fox News @ Night: http://video.foxnews.com/playlist/longform-fox-news-night/
 
Follow Fox News on Facebook: https://www.facebook.com/FoxNews/
Follow Fox News on Twitter: https://twitter.com/FoxNews/
Follow Fox News on Instagram: https://www.instagram.com/foxnews/",video,2018-09-20 23:01:34,FoxNewsChannel,Fox News,"Trey Gowdy on Kavanaugh, FISA documents and Sessions",https://www.youtube.com/watch?v=ylLeaxUrazM,http://i.ytimg.com/vi/ylLeaxUrazM/default.jpg,0.497663775152145,16,0.6911623911483401,0.34518509369644257,0.7208801120385144,6,2
117,Fox News,News & Politics,"Republican chairman of the House Oversight Committee says he hopes both Judge Kavanaugh and his accuser Christine Blasey Ford face 'good, fair but firm' questions from Senate Judicial Committee.

FOX News Channel (FNC) is a 24-hour all-encompassing news service dedicated to delivering breaking news as well as political and business news. The number one network in cable, FNC has been the most watched television news channel for more than 16 years and according to a Suffolk University/USA Today poll, is the most trusted television news source in the country. Owned by 21st Century Fox, FNC is available in more than 90 million homes and dominates the cable news landscape, routinely notching the top ten programs in the genre.
 
Subscribe to Fox News!  https://bit.ly/2vBUvAS
Watch more Fox News Video: http://video.foxnews.com
Watch Fox News Channel Live: http://www.foxnewsgo.com/
 
Watch full episodes of your favorite shows
The Five: http://video.foxnews.com/playlist/longform-the-five/
Special Report with Bret Baier: http://video.foxnews.com/playlist/longform-special-report/
The Story with Martha Maccallum: http://video.foxnews.com/playlist/longform-the-story-with-martha-maccallum/
Tucker Carlson Tonight http://video.foxnews.com/playlist/longform-tucker-carlson-tonight/
Hannity http://video.foxnews.com/playlist/longform-hannity/
The Ingraham Angle: http://video.foxnews.com/playlist/longform-the-ingraham-angle/
Fox News @ Night: http://video.foxnews.com/playlist/longform-fox-news-night/
 
Follow Fox News on Facebook: https://www.facebook.com/FoxNews/
Follow Fox News on Twitter: https://twitter.com/FoxNews/
Follow Fox News on Instagram: https://www.instagram.com/foxnews/",video,2018-09-20 23:01:34,FoxNewsChannel,Fox News,"Trey Gowdy on Kavanaugh, FISA documents and Sessions",https://www.youtube.com/watch?v=ylLeaxUrazM,http://i.ytimg.com/vi/ylLeaxUrazM/default.jpg,0.07797210188470194,6,0.013415884372010689,0.7807096235691424,0.6320215349448758,9,1
118,CNN,News & Politics,CNN's Randi Kaye speaks to Republican women in Florida about Christine Blasey Ford's sexual assault allegations against Supreme Court nominee Brett Kavanaugh.,video,2018-09-21 01:51:47,CNN,CNN,GOP voter on Kavanaugh: What boy hasn't done this in high school?,https://www.youtube.com/watch?v=flIM3AUyQ3A,http://i.ytimg.com/vi/flIM3AUyQ3A/default.jpg,0.5933328620662592,1,0.9800480250680728,0.28711298218475945,0.08956420703615386,3,1
119,CNN,News & Politics,CNN's Randi Kaye speaks to Republican women in Florida about Christine Blasey Ford's sexual assault allegations against Supreme Court nominee Brett Kavanaugh.,video,2018-09-21 01:51:47,CNN,CNN,GOP voter on Kavanaugh: What boy hasn't done this in high school?,https://www.youtube.com/watch?v=flIM3AUyQ3A,http://i.ytimg.com/vi/flIM3AUyQ3A/default.jpg,0.7114266640675119,7,0.502048233423298,0.4281935880631653,0.3631042865039835,9,1
120,Real Time with Bill Maher,Film & Animation,"Subscribe to the Real Time YouTube: http://itsh.bo/10r5A1B

Bill shares a few fun facts about embattled Supreme Court nominee Brett Kavanaugh.

Connect with Real Time Online:
Find Real Time on Facebook: https://www.facebook.com/Maher
Find Real Time on Twitter: https://twitter.com/RealTimers
Find Real Time with Bill Maher Official Site: http://itsh.bo/HttKcM.
Find Real Time with Bill Maher on HBO GO® http://itsh.bo/iioY87.
Find Real Time with Bill Maher on Connect: http://connect.hbo.com/real-time-bill-maher
Find Real Time on Instagram: http://instagram.com/realtimers
The Real Time blog: http://www.real-time-with-bill-maher-blog.com/

It's HBO.

Connect with HBO Online
Find HBO on Facebook: http://Facebook.com/HBO
Follow @HBO on Twitter: http://Twitter.com/HBO
Find HBO on Youtube: http://Youtube.com/HBO
Find HBO Official Site: http://HBO.com
Find HBO Connect: http://Connect.hbo.com
Find HBO GO: http://HBOGO.com
Find HBO on Instagram: http://Instagram.com/hbo
Find HBO on Foursquare: http://Foursquare.com/hbo

Check out other HBO Channels
HBO: http://www.youtube.com/hbo
Game of Thrones: http://www.youtube.com/GameofThrones 
True Blood: http://www.youtube.com/trueblood 
HBO Sports: http://www.youtube.com/HBOsports 
HBO Documentary Films: http://www.youtube.com/HBODocs 
Cinemax: http://www.youtube.com/Cinemax 
HBO Latino: http://www.youtube.com/HBOLatino",video,2018-09-22 04:08:09,RealTime,Real Time with Bill Maher,25 Things You Don't Know About Brett Kavanaugh | Real Time with Bill Maher (HBO),https://www.youtube.com/watch?v=NosYzdIAYrc,http://i.ytimg.com/vi/NosYzdIAYrc/default.jpg,0.18651229242735712,19,0.7758488272497313,0.6295409352220098,0.34135536905197206,3,2
121,Real Time with Bill Maher,Film & Animation,"Subscribe to the Real Time YouTube: http://itsh.bo/10r5A1B

Bill shares a few fun facts about embattled Supreme Court nominee Brett Kavanaugh.

Connect with Real Time Online:
Find Real Time on Facebook: https://www.facebook.com/Maher
Find Real Time on Twitter: https://twitter.com/RealTimers
Find Real Time with Bill Maher Official Site: http://itsh.bo/HttKcM.
Find Real Time with Bill Maher on HBO GO® http://itsh.bo/iioY87.
Find Real Time with Bill Maher on Connect: http://connect.hbo.com/real-time-bill-maher
Find Real Time on Instagram: http://instagram.com/realtimers
The Real Time blog: http://www.real-time-with-bill-maher-blog.com/

It's HBO.

Connect with HBO Online
Find HBO on Facebook: http://Facebook.com/HBO
Follow @HBO on Twitter: http://Twitter.com/HBO
Find HBO on Youtube: http://Youtube.com/HBO
Find HBO Official Site: http://HBO.com
Find HBO Connect: http://Connect.hbo.com
Find HBO GO: http://HBOGO.com
Find HBO on Instagram: http://Instagram.com/hbo
Find HBO on Foursquare: http://Foursquare.com/hbo

Check out other HBO Channels
HBO: http://www.youtube.com/hbo
Game of Thrones: http://www.youtube.com/GameofThrones 
True Blood: http://www.youtube.com/trueblood 
HBO Sports: http://www.youtube.com/HBOsports 
HBO Documentary Films: http://www.youtube.com/HBODocs 
Cinemax: http://www.youtube.com/Cinemax 
HBO Latino: http://www.youtube.com/HBOLatino",video,2018-09-22 04:08:09,RealTime,Real Time with Bill Maher,25 Things You Don't Know About Brett Kavanaugh | Real Time with Bill Maher (HBO),https://www.youtube.com/watch?v=NosYzdIAYrc,http://i.ytimg.com/vi/NosYzdIAYrc/default.jpg,0.03935153438203065,16,0.9563923149093514,0.5453880616519461,0.21253246765194922,5,1
122,PBS NewsHour,News & Politics,"Syndicated columnist Mark Shields and Ramesh Ponnuru of The National Review join Amna Nawaz to discuss the week’s news, including the controversy surrounding the confirmation of Supreme Court nominee Brett Kavanaugh, the decision by President Trump to push back his order to declassify Russia probe documents, and how the president could influence the midterm elections.

Find more from PBS NewsHour at https://www.pbs.org/newshour

Subscribe to our YouTube channel: https://bit.ly/2HfsCD6

Follow us:
Facebook: http://www.pbs.org/newshour
Twitter: http://www.twitter.com/newshour
Instagram: http://www.instagram.com/newshour
Snapchat: @pbsnews

Subscribe:
PBS NewsHour podcasts: https://www.pbs.org/newshour/podcasts
Newsletters: https://www.pbs.org/newshour/subscribe",video,2018-09-21 22:53:21,PBSNewsHour,PBS NewsHour,"Shields and Ponnuru on Brett Kavanaugh allegations, Russia probe declassification delay",https://www.youtube.com/watch?v=e3z5bjFrZKs,http://i.ytimg.com/vi/e3z5bjFrZKs/default.jpg,0.541706534464466,6,0.7493104288931721,0.5901518532354668,0.68324954105666,1,1
123,PBS NewsHour,News & Politics,"Syndicated columnist Mark Shields and Ramesh Ponnuru of The National Review join Amna Nawaz to discuss the week’s news, including the controversy surrounding the confirmation of Supreme Court nominee Brett Kavanaugh, the decision by President Trump to push back his order to declassify Russia probe documents, and how the president could influence the midterm elections.

Find more from PBS NewsHour at https://www.pbs.org/newshour

Subscribe to our YouTube channel: https://bit.ly/2HfsCD6

Follow us:
Facebook: http://www.pbs.org/newshour
Twitter: http://www.twitter.com/newshour
Instagram: http://www.instagram.com/newshour
Snapchat: @pbsnews

Subscribe:
PBS NewsHour podcasts: https://www.pbs.org/newshour/podcasts
Newsletters: https://www.pbs.org/newshour/subscribe",video,2018-09-21 22:53:21,PBSNewsHour,PBS NewsHour,"Shields and Ponnuru on Brett Kavanaugh allegations, Russia probe declassification delay",https://www.youtube.com/watch?v=e3z5bjFrZKs,http://i.ytimg.com/vi/e3z5bjFrZKs/default.jpg,0.6060306031526732,2,0.2893316721043705,0.8803815239346837,0.46368100040795823,5,3
